book_id,book_title,language,speaker_id,section_id,section_number,section_title,playtime,audio_link,file_id
20918,Martha and Cupid,English,15806,654531,1,"Chapter 1, By advice of counsel, part 1",1089,https://www.archive.org/download/marthaandcupid_2410_librivox/marthaandcupid_01_lippmann.mp3,marthaandcupid_01_lippmann
20919,Merry Five,English,19584,654550,1,The Merry Five,714,https://www.archive.org/download/merryfive_2409_librivox/merryfive_01_shirley.mp3,merryfive_01_shirley
20921,"Rose in Bloom, Version 2",English,15013,654599,1,Preface,57,https://www.archive.org/download/roseinbloomversion2_2409_librivox/roseinbloom_00_alcott.mp3,roseinbloom_00_alcott
20925,Black Cat Vol. 04 No. 07 April 1899,English,8011,654720,1,"The Stolen Sky-Scraper, by Frank Lillie Pollock",1331,https://www.archive.org/download/blackcat0407_2412_librivox/blackcat0407apr1899_1_various.mp3,blackcat0407apr1899_1_various
20928,Girl Scouts Rally,English,17365,654769,1,Chapter I,943,https://www.archive.org/download/girlscoutsrally_2501_librivox/girlscoutsrally_01_galt.mp3,girlscoutsrally_01_galt
20929,Short Ghost and Horror Collection 075,English,8463,654803,2,The Attic,1026,https://www.archive.org/download/ghohor075_2411_librivox/ghohor075_attic_blackwood_mtf.mp3,ghohor075_attic_blackwood_mtf
20931,Booker Washington Trilogy,English,8425,654852,2,II. John Brown,215,https://archive.org/download/bookerwashingtontrilogy_2411_librivox/bookerwashingtontrilogy_02_lindsay_128kb.mp3,bookerwashingtontrilogy_02_lindsay_128kb
20932,Little Sunbeam,English,19584,654866,1,I. Knocked Down,720,https://www.archive.org/download/littlesunbeam_2502_librivox/littlesunbeam_01_stooke.mp3,littlesunbeam_01_stooke
20935,Solitude,English,7170,654909,1,Solitude - Read by AAM,64,https://www.archive.org/download/solitude_2409.poem_librivox/solitude_goethe_aam.mp3,solitude_goethe_aam
20936,Stand by the Engines,English,7170,654937,1,Stand by the Engines - Read by AAM,136,https://www.archive.org/download/standbytheengines_2409.poem_librivox/standbytheengines_lawson_aam.mp3,standbytheengines_lawson_aam
20938,Some German Women and Their Salons,English,19161,654958,1,Preface,545,https://www.archive.org/download/somegermanwomenandtheirsalons_2412_librivox/somegermanwomenandtheirsalons_00_hargrave.mp3,somegermanwomenandtheirsalons_00_hargrave
20940,Soul Scar,English,19731,655003,1,Chapter I The Death-Dream,1468,https://www.archive.org/download/soulscar_2412_librivox/soulscar_01_reeve.mp3,soulscar_01_reeve
20941,Sunday Stories,English,19030,655023,1,I. The Message to the Shepherds,193,https://www.archive.org/download/sundaystories_2502_librivox/sundaystories_01_shaw.mp3,sundaystories_01_shaw
20945,Stories and Pictures from the Life of Jesus,English,3157,655151,1,Birth of Christ,117,https://www.archive.org/download/storiesandpictures_2409_librivox/storiesandpictures_01_pansy.mp3,storiesandpictures_01_pansy
20948,Historical Backgrounds of the Great War; The War: Its Origins and Warnings,English,17965,655243,1,Preface,290,https://www.archive.org/download/backgroundsgreatwar_2409_librivox/backgroundsgreatwar_00_adkins.mp3,backgroundsgreatwar_00_adkins
20950,Divorce,English,7170,655299,1,Divorce,357,https://archive.org/download/divorce_2411_librivox/divorce_01_williams.mp3,divorce_01_williams
20954,Knowledge,English,15965,655524,1,Knowledge - Read by AH,113,https://www.archive.org/download/knowledge_2409.poem_librivox/knowledge_wilcox_ah.mp3,knowledge_wilcox_ah
20955,Cairo to Kisumu,English,10244,655539,1,Just a Word Before We Start,197,https://www.archive.org/download/cairo_2501_librivox/cairotokisumu_01_carpenter.mp3,cairotokisumu_01_carpenter
20958,Purcell Ode and Other Poems,English,7170,655594,1,Ode to Music,924,https://www.archive.org/download/purcellodeandotherpoems_2410_librivox/purcellode_01_bridges.mp3,purcellode_01_bridges
20959,"Next Things, and Dorrie's Day",English,3157,655599,1,"Next Things, Chapter 1",437,https://www.archive.org/download/nextthings_2411_librivox/nextthings_01_pansy.mp3,nextthings_01_pansy
20960,Top of the Ladder: Marine Operations in the Northern Solomons,English,14238,655621,1,Chapter 1 - Top of the Ladder: Marine Operations in the Northern Solomons,844,https://www.archive.org/download/topoftheladdermarineops_2411_librivox/marinesnorthernsolomons_01_chapin.mp3,marinesnorthernsolomons_01_chapin
20961,Short Science Fiction Collection 102,English,14922,655630,1,The Alien Dies at Dawn (with Robert Silverberg),1683,https://www.archive.org/download/shortsciencefictioncollection102_2412_librivox/shortsciencefictioncollection102_01_various.mp3,shortsciencefictioncollection102_01_various
20962,Shadow Flies,English,6249,655651,1,"Part 1, Chapter 1",1259,https://www.archive.org/download/shadowflies_2411_librivox/shadowflies_01_macaulay.mp3,shadowflies_01_macaulay
20964,Labrador Days,English,19095,655708,1,There's Trouble on the Sea,1125,https://www.archive.org/download/labradordays_2411_librivox/labradordays_01_grenfell.mp3,labradordays_01_grenfell
20966,Happy Six,English,19584,655754,1,Five and One,416,https://archive.org/download/happysix_2410_librivox/happysix_01_shirley.mp3,happysix_01_shirley
20967,Queen's Cup,English,19233,655774,1,Chapter 1,1866,https://www.archive.org/download/thequeenscup_2501_librivox/queenscup_01_henty.mp3,queenscup_01_henty
20968,Gallipoli,English,17965,655813,1,"Chapter 1, Part 1",1111,https://www.archive.org/download/gallipoli_2410_librivox/gallipoli_01_masefield.mp3,gallipoli_01_masefield
20970,Child of the Dawn,English,6687,655855,1,Introduction,627,https://www.archive.org/download/childofthedawn_2411_librivox/childofthedawn_00_benson.mp3,childofthedawn_00_benson
20971,Italian Twins,English,12734,655891,1,Morning in the Grifoni Palace,932,https://www.archive.org/download/theitaliantwins_2412_librivox/italiantwins_01_perkins.mp3,italiantwins_01_perkins
20975,"Travels in the Central Parts of Indo-China (Siam), Cambodia and Laos During the Years 1858, 1859 and 1860",English,6399,656013,1,Chapter One,794,https://www.archive.org/download/travelsinthecentralpartsofindochina_2501_librivox/travels_01_mouhot.mp3,travels_01_mouhot
20979,Autumn Woods,English,12142,656121,1,Autumn Woods - Read by AL,216,https://www.archive.org/download/autumnwoods_2411.poem_librivox/autumnwoods_bryant_al.mp3,autumnwoods_bryant_al
20980,Autumn,English,12142,656142,1,Autumn - Read by AL,61,https://www.archive.org/download/autumn_2410.poem_librivox/autumn_browne_al.mp3,autumn_browne_al
20981,Unknown Masterpiece,English,3699,656157,1,Gillette,3519,https://www.archive.org/download/unknownmasterpiece_2410_librivox/unknownmasterpiece_01_balzac.mp3,unknownmasterpiece_01_balzac
20982,Men Into Space,English,251,656172,1,Chapter 1,3028,https://www.archive.org/download/menintospace_2411_librivox/menintospace_01_leinster.mp3,menintospace_01_leinster
20983,Painted Fires,English,18980,656178,1,Chapter I,868,https://www.archive.org/download/paintedfires_2411_librivox/paintedfires_01_mcclung.mp3,paintedfires_01_mcclung
20984,Short Poetry Collection 257,English,14643,656223,1,"Alastor, or, the Spirit of Solitude",2631,https://www.archive.org/download/spc257_2_2411_librivox/spc257_alastor_a.mp3,spc257_alastor_a
20985,Cat's Eye,English,17155,656251,1,IN THE MIDST OF LIFE,1580,https://www.archive.org/download/catseyes_2411_librivox/catseye_01_freeman.mp3,catseye_01_freeman
20987,Journal From Our Legation in Belgium,English,17965,656296,1,Introduction,228,https://www.archive.org/download/journal_2411_librivox/journal_00_gibson.mp3,journal_00_gibson
20991,Love Poems,English,7170,656418,1,Wedding Morn,196,https://www.archive.org/download/lovepoems_2412_librivox/lovepoems_01_lawrence.mp3,lovepoems_01_lawrence
20995,Verses,English,3645,656533,1,Home; Old Friends; In June; The Woodchopper; Our Trees,259,https://www.archive.org/download/verses_2410_librivox/verses_01_craig.mp3,verses_01_craig
20997,Black House in Harley Street,English,18843,656578,1,On Epsom Downs,1367,https://www.archive.org/download/blackhouseharleystreet_2412_librivox/blackhouseinharleystreet_01_fletcher.mp3,blackhouseinharleystreet_01_fletcher
21003,October,English,8786,656722,1,October: A Sonnet - Read by BK,82,https://www.archive.org/download/october_2410.poem_librivox/october_bryant_bk.mp3,october_bryant_bk
21005,Selected Poems - Urbina,English,9872,656776,1,Witchcraft,93,https://www.archive.org/download/selectedpoems-urbina_2501_librivox/selectedpoems_01_urbina.mp3,selectedpoems_01_urbina
21006,Selected Poems - Martinez,English,9872,656793,1,The Contemporary Sancho Panza,203,https://www.archive.org/download/selectedpoemsmartinez_2410_librivox/selectedpoems_01_arevalomartinez.mp3,selectedpoems_01_arevalomartinez
21008,Flying Dutchman,English,7170,657014,1,Introduction and Dramatis Personae,108,https://www.archive.org/download/flyingdutchman_2412_librivox/flyingdutchman_0_wagner.mp3,flyingdutchman_0_wagner
21009,Survivals,English,8786,657043,1,Apology,219,https://www.archive.org/download/survivals_2412_librivox/survivals_00_randolph.mp3,survivals_00_randolph
21017,Blue Rose Fairy Book,English,19584,657316,1,The Glass Mender,1799,https://www.archive.org/download/bluerosefairybook_2411_librivox/bluerosefairybook_01_baring.mp3,bluerosefairybook_01_baring
21019,Under The Hunter's Moon,English,4705,657349,1,Under The Hunter's Moon - Read by ALP,116,https://www.archive.org/download/underthehuntersmoon_2411.poem_librivox/huntersmoon_cawein_alp.mp3,huntersmoon_cawein_alp
21020,At Husking Time,English,4705,657369,1,At Husking Time - Read by ALP,62,https://www.archive.org/download/athuskingtime_2411.poem_librivox/huskingtime_johnson_alp.mp3,huskingtime_johnson_alp
21026,Cape Gloucester: The Green Inferno,English,14238,657492,1,Chapter 1 - Cape Gloucester: The Green Inferno; MacArthur's Marines; Sidebars,1137,https://www.archive.org/download/capegloucesterthegreeninferno_2412_librivox/capegloucester_01_nalty.mp3,capegloucester_01_nalty
21028,Selected Poems - Casal,English,9872,657555,1,A Friar,88,https://www.archive.org/download/selectedpoemscasal_2410_librivox/selectedpoems_01_delcasal.mp3,selectedpoems_01_delcasal
21032,Death Below the Dam,English,251,657630,1,Part One,2309,https://archive.org/download/deathbelowdam_2411_librivox/deathbelowthedam_01_fonseca.mp3,deathbelowthedam_01_fonseca
21036,"Rival of the Yosemite – The Cañon of the south fork of King’s River, California",English,8463,657746,1,Part I. It's General Character; Trip to the Valley,954,https://www.archive.org/download/rivaloftheyosemite_2411_librivox/rivalofyosemitekingscanyon_01_muir.mp3,rivalofyosemitekingscanyon_01_muir
21038,October Garden,English,4705,657770,1,An October Garden - Read by ALP,66,https://www.archive.org/download/anoctobergarden_2411.poem_librivox/octobergarden_rossetti_alp.mp3,octobergarden_rossetti_alp
21039,Years of My Youth,English,17965,657784,1,Chapter 1,1668,https://www.archive.org/download/yearsofmyyouth_2411_librivox/yearsofmyyouth_01_howells.mp3,yearsofmyyouth_01_howells
21040,Enquiry into the Obligations of Christians to Use Means for the Conversion of the Heathens,English,19553,657800,1,Introduction,294,https://www.archive.org/download/enquiryintotheobligationsofchristians_2412_librivox/enquiryconversion_00_carey.mp3,enquiryconversion_00_carey
21045,Ancient Songs and Ballads of Lancashire,English,6097,657968,1,"Introduction, by T. T. Wilkinson",898,https://www.archive.org/download/ancientsongslancashire_2501_librivox/ancientballads_00_harland.mp3,ancientballads_00_harland
21046,Reading: An Essay,English,6454,657928,1,Chapter 1  Reading For Fun,2403,https://www.archive.org/download/readinganessay_2411_librivox/readinganessay_01_walpole.mp3,readinganessay_01_walpole
21048,Song of the Garden-Toad,English,7170,657974,1,The Song of the Garden-Toad - Read by AAM,117,https://www.archive.org/download/songofthegardentoad_2411.poem_librivox/gardentoad_lindsay_aam.mp3,gardentoad_lindsay_aam
21049,March of the Deathless Dead,English,14624,658000,1,March of the Deathless Dead - BC,136,https://www.archive.org/download/marchdeathlessdead_2411.poem_librivox/march_ryan_bc.mp3,march_ryan_bc
21050,Wonderful History of Peter Schlemihl (Version 2),English,16478,658019,1,Chapter 1,1012,https://www.archive.org/download/wonderfulhistoryofpeterschlemihl2_2411_librivox/wonderfulhistoryofpeterschlemihl_01_vonchamisso.mp3,wonderfulhistoryofpeterschlemihl_01_vonchamisso
21051,Brazil. Stray notes from Bahia,English,18573,658030,1,Introduction,405,https://www.archive.org/download/brazilstraynotesfrombahia_2502_librivox/brazil_01_wetherell.mp3,brazil_01_wetherell
21053,Underwoods (Book 1),English,7170,658098,1,Epigram,51,https://www.archive.org/download/underwoodsbook1_2412_librivox/underwoods_00_stevenson.mp3,underwoods_00_stevenson
21056,Black Cat Vol. 04 No. 08 May 1899,English,18946,658206,1,"On Pigeon River, by Jeanie Drake",1444,https://www.archive.org/download/blackcat0408_2412_librivox/blackcat0408may1899_1_various.mp3,blackcat0408may1899_1_various
21059,Studies in the Sermon on the Mount,English,19014,658268,1,Foreword,171,https://www.archive.org/download/studiesinthesermononthemount_2501_librivox/sermononthemount_00_chambers.mp3,sermononthemount_00_chambers
21064,Dear Little Girl's Thanksgiving Holidays,English,19584,658419,1,The Invitation,1131,https://www.archive.org/download/dearlittlegirlsthanksgiving_2411_librivox/dearlittlegirlsthanksgiving_01_blanchard.mp3,dearlittlegirlsthanksgiving_01_blanchard
21068,Short Poetry Collection 258,English,18348,658500,1,An Acknowledgement,160,https://www.archive.org/download/spc258_2412_librivox/spc258_acknowledgement_pds.mp3,spc258_acknowledgement_pds
21069,Recompence,English,1255,658537,1,"Chapter 1, Part 1",1119,https://www.archive.org/download/recompence_2412_librivox/recompence_01_keable.mp3,recompence_01_keable
21070,Great Poems of the World War,English,7170,658583,1,Before Action by Lieut. William Noel Hodgson (1893-1916),136,https://www.archive.org/download/greatpoemsworldwar_2501_librivox/greatpoemsworldwar_01_various.mp3,greatpoemsworldwar_01_various
21073,Caverns,English,7170,658679,1,Caverns - Read by AAM,96,https://www.archive.org/download/caverns_2411.poem_librivox/caverns_cawein_aam.mp3,caverns_cawein_aam
21078,True Picture of Emigration: or Fourteen Years in the Interior of North America,English,17965,658833,1,Prefatory Remarks,99,https://www.archive.org/download/truepictureofemigration_2411_librivox/truepictureofemigration_00_burlend.mp3,truepictureofemigration_00_burlend
21084,"Sun Also Rises, Version 2",English,251,659165,1,"Book I, Chapter 1",526,https://www.archive.org/download/sunalsorisesver2_2412_librivox/sunalsorises_01_hemingway.mp3,sunalsorises_01_hemingway
21085,Short Ghost and Horror Collection 076,English,3272,659204,1,The Boarded Window,691,https://www.archive.org/download/ghohor076_2411_librivox/ghohor076_boardedwindow_bierce_ma.mp3,ghohor076_boardedwindow_bierce_ma
21092,Christmas Short Works Collection 2024,English,8011,659389,1,"A Christmas Carol, Stave One",2989,https://www.archive.org/download/christmas2024_2412_librivox/christmas2024_01_various.mp3,christmas2024_01_various
21094,Prologue to Dipsychus,English,8786,659529,1,Prologue to Dipsychus - Read by BK,92,https://www.archive.org/download/prologuetodipsychus_2411.poem_librivox/dipsychus_clough_bk.mp3,dipsychus_clough_bk
21095,Pleasant Grove,English,16303,659553,1,A Pleasant Grove - Read by AR,172,https://www.archive.org/download/apleasantgrove_2411.poem_librivox/pleasantgrove_browne_ar.mp3,pleasantgrove_browne_ar
21096,"""Abe"" Lincoln's Anecdotes and Stories",English,17138,659566,1,"""Abe"" Lincoln's Anecdotes and Stories. Part 1.",2071,https://www.archive.org/download/abesanecdotes_2412_librivox/abesanecdotes_1_wordsworth.mp3,abesanecdotes_1_wordsworth
21097,Gems of the Northwest,English,17965,659571,1,Prologue,159,https://www.archive.org/download/gemsofthenorthwest_2411_librivox/gemsofthenorthwest_00_chicagomilwaukeestpaulrailway.mp3,gemsofthenorthwest_00_chicagomilwaukeestpaulrailway
